Name,Action,Action Description VI,Action JP,Data Scope,Module,Module Code,No,Route,Screen EN Fixed,Screen ID,Screen JP,Screen Key,Screen VN,System,System Code,System JP
saki.contract.benefit_information_notice_content_input.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,648,,Benefit Information Notice Content Input,SCR-BNF-002,提供・通知内容入力,benefit_information_notice_content_input,,SAKI Portal,saki,派遣先ポータル
saki.contract.draft_benefit_information_and_conflict_date_notice_list.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,649,,Draft Benefit Information and Conflict Date Notice List,SCR-BNF-003,作成中待遇情報提供・事業所抵触日一覧,draft_benefit_information_and_conflict_date_notice_list,,SAKI Portal,saki,派遣先ポータル
saki.contract.draft_benefit_information_and_conflict_date_notice_edit.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,650,,Draft Benefit Information and Conflict Date Notice Edit,SCR-BNF-004,作成中待遇情報提供・事業所抵触日修正,draft_benefit_information_and_conflict_date_notice_edit,,SAKI Portal,saki,派遣先ポータル
saki.contract.draft_benefit_information_and_conflict_date_notice_edit.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,651,,Draft Benefit Information and Conflict Date Notice Edit,SCR-BNF-004,作成中待遇情報提供・事業所抵触日修正,draft_benefit_information_and_conflict_date_notice_edit,,SAKI Portal,saki,派遣先ポータル
saki.contract.draft_benefit_information_and_conflict_date_notice_edit.edit,edit,Chỉnh sửa dữ liệu,修正,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,652,,Draft Benefit Information and Conflict Date Notice Edit,SCR-BNF-004,作成中待遇情報提供・事業所抵触日修正,draft_benefit_information_and_conflict_date_notice_edit,,SAKI Portal,saki,派遣先ポータル
saki.attendance.attendance_closing_approval.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Attendance Management,attendance,653,,Attendance Closing Approval,SCR-BNF-005,勤怠締め承認,attendance_closing_approval,,SAKI Portal,saki,派遣先ポータル
saki.attendance.attendance_closing_approval.approve,approve,Phê duyệt,承認,ALL/DEPARTMENT/ASSIGNED_ONLY,Attendance Management,attendance,654,,Attendance Closing Approval,SCR-BNF-005,勤怠締め承認,attendance_closing_approval,,SAKI Portal,saki,派遣先ポータル
saki.attendance.attendance_closing_approval.reject,reject,Từ chối/trả lại,却下/差戻し,ALL/DEPARTMENT/ASSIGNED_ONLY,Attendance Management,attendance,655,,Attendance Closing Approval,SCR-BNF-005,勤怠締め承認,attendance_closing_approval,,SAKI Portal,saki,派遣先ポータル
saki.contract.benefit_information_conflict_date_notice_list.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Contract Management,contract,656,,Benefit Information and Conflict Date Notice List,SCR-ATT-022,待遇情報提供・事業所抵触日一覧,benefit_information_conflict_date_notice_list,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.view,view,Xem màn hình/dữ liệu,参照,ALL,Company Settings,settings,657,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.create,create,Tạo mới dữ liệu,作成,ALL,Company Settings,settings,658,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Company Settings,settings,659,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.delete,delete,Xóa dữ liệu,削除,ALL,Company Settings,settings,660,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.approve,approve,Phê duyệt,承認,ALL,Company Settings,settings,661,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.settings.approval_route_management.reject,reject,Từ chối/trả lại,却下/差戻し,ALL,Company Settings,settings,662,,Approval Route Management,SCR-APR-001,承認ルート管理,approval_route_management,,SAKI Portal,saki,派遣先ポータル
saki.vendor.trading_agency_detail.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Vendor Management,vendor,663,,Trading Agency Detail,SCR-AGY-001,取引派遣元詳細,trading_agency_detail,,SAKI Portal,saki,派遣先ポータル
saki.vendor.trading_agency_add.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Vendor Management,vendor,664,,Trading Agency Add,SCR-AGY-002,取引派遣元追加,trading_agency_add,,SAKI Portal,saki,派遣先ポータル
saki.vendor.trading_agency_add.create,create,Tạo mới dữ liệu,作成,ALL/DEPARTMENT/ASSIGNED_ONLY,Vendor Management,vendor,665,,Trading Agency Add,SCR-AGY-002,取引派遣元追加,trading_agency_add,,SAKI Portal,saki,派遣先ポータル
saki.vendor.trading_agency_list.view,view,Xem màn hình/dữ liệu,参照,ALL/DEPARTMENT/ASSIGNED_ONLY,Vendor Management,vendor,666,,Trading Agency List,SCR-AGY-003,取引派遣元一覧,trading_agency_list,,SAKI Portal,saki,派遣先ポータル
platform.tenant.tenant_security_setting.view,view,Xem màn hình/dữ liệu,参照,ALL,Tenant Management,tenant,674,,Tenant Security Setting,PA-TEN-019,テナントセキュリティ設定,tenant_security_setting,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.tenant_security_setting.create,create,Tạo mới dữ liệu,作成,ALL,Tenant Management,tenant,675,,Tenant Security Setting,PA-TEN-019,テナントセキュリティ設定,tenant_security_setting,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.tenant_security_setting.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Tenant Management,tenant,676,,Tenant Security Setting,PA-TEN-019,テナントセキュリティ設定,tenant_security_setting,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.saki_client_management.view,view,Xem màn hình/dữ liệu,参照,ALL,Tenant Management,tenant,677,,Saki Client Management,,派遣先取引先管理,saki_client_management,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.saki_client_management.create,create,Tạo mới dữ liệu,作成,ALL,Tenant Management,tenant,678,,Saki Client Management,,派遣先取引先管理,saki_client_management,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.saki_client_management.edit,edit,Chỉnh sửa dữ liệu,修正,ALL,Tenant Management,tenant,679,,Saki Client Management,,派遣先取引先管理,saki_client_management,,Platform SaaS Admin,platform,プラットフォーム管理
platform.tenant.saki_client_management.delete,delete,Xóa dữ liệu,削除,ALL,Tenant Management,tenant,680,,Saki Client Management,,派遣先取引先管理,saki_client_management,,Platform SaaS Admin,platform,プラットフォーム管理
platform.common.unclassified_screen_needs_review.view,view,Xem màn hình/dữ liệu,参照,ALL,(未分類),common,681,,Unclassified Screen Needs Review,,,unclassified_screen_needs_review,,Platform SaaS Admin,platform,スタッフアプリ
platform.common.operation_log.view,view,Xem màn hình/dữ liệu,参照,ALL,Common,common,682,,Operation Log,,操作ログ,operation_log,,Platform SaaS Admin,platform,プラットフォーム管理
